1516838400000	862
1516924800000	443
1516924800000	829
1516924800000	674
1516924800000	308
1516924800000	191
1516924800000	191
1516924800000	589
1516924800000	808
1516924800000	815
1516924800000	539
1516924800000	445
1516924800000	374
1517011200000	266
1517011200000	236
1517011200000	197
1517011200000	113
1517011200000	74
1517011200000	86
1517011200000	152
1517011200000	389
1517011200000	475
1517011200000	208
1517011200000	162
1517011200000	229
1517097600000	180
1517097600000	303
1517097600000	225
1517097600000	111
1517097600000	40
1517097600000	30
1517097600000	88
1517097600000	313
1517097600000	385
1517097600000	298
1517097600000	207
1517097600000	192
1517184000000	378
1517184000000	259
1517184000000	298
1517184000000	158
1517184000000	93
1517184000000	115
1517184000000	428
1517184000000	1019
1517184000000	1280
1517184000000	1015
1517184000000	779
1517184000000	456
1517270400000	611
1517270400000	733
1517270400000	478
1517270400000	245
1517270400000	134
1517270400000	159
1517270400000	452
1517270400000	911
1517270400000	1295
1517270400000	765
1517270400000	479
1517270400000	467
1517356800000	229
1517356800000	304
1517356800000	223
1517356800000	102
1517356800000	43
1517356800000	32
1517356800000	130
1517356800000	216
1517356800000	256
1517356800000	216
1517356800000	119
1517356800000	56
1517443200000	232
1517443200000	84
1517443200000	117
1517443200000	120
1517443200000	62
1517443200000	84
1517443200000	361
1517443200000	691
1517443200000	736
1517443200000	667
1517443200000	631
1517443200000	541
1517529600000	463
1517529600000	438
1517529600000	425
1517529600000	262
1517529600000	148
1517529600000	173
1517529600000	624
1517529600000	1290
1517529600000	1339
1517529600000	997
1517529600000	1002
1517529600000	702
1517616000000	361
1517616000000	319
1517616000000	358
1517616000000	238
1517616000000	124
1517616000000	122
1517616000000	321
1517616000000	543
1517616000000	491
1517616000000	356
1517616000000	352
1517616000000	335
1517702400000	173
1517702400000	225
1517702400000	187
1517702400000	66
1517702400000	56
1517702400000	51
1517702400000	179
1517702400000	420
1517702400000	413
1517702400000	274
1517702400000	177
1517702400000	223
1517788800000	374
1517788800000	147
1517788800000	285
1517788800000	169
1517788800000	89
1517788800000	76
1517788800000	297
1517788800000	1005
1517788800000	1373
1517788800000	1218
1517788800000	930
1517788800000	1021
1517875200000	560
1517875200000	321
1517875200000	259
1517875200000	138
1517875200000	88
1517875200000	102
1517875200000	368
1517875200000	886
1517875200000	902
1517875200000	710
1517875200000	606
1517875200000	893
1517961600000	391
1517961600000	451
1517961600000	278
1517961600000	144
1517961600000	93
1517961600000	99
1517961600000	454
1517961600000	1015
1517961600000	1029
1517961600000	876
1517961600000	647
1517961600000	451
1518048000000	358
1518048000000	333
1518048000000	346
1518048000000	131
1518048000000	108
1518048000000	134
1518048000000	465
1518048000000	824
1518048000000	999
1518048000000	659
1518048000000	544
1518048000000	523
1518134400000	546
1518134400000	493
1518134400000	359
1518134400000	236
1518134400000	121
1518134400000	149
1518134400000	367
1518134400000	658
1518134400000	681
1518134400000	596
1518134400000	583
1518134400000	651
1518220800000	353
1518220800000	366
1518220800000	490
1518220800000	284
1518220800000	151
1518220800000	155
1518220800000	490
1518220800000	840
1518220800000	482
1518220800000	372
1518220800000	244
1518220800000	291
1518307200000	379
1518307200000	429
1518307200000	337
1518307200000	237
1518307200000	112
1518307200000	118
1518307200000	242
1518307200000	470
1518307200000	560
1518307200000	293
1518307200000	276
1518307200000	457
1518393600000	348
1518393600000	269
1518393600000	247
1518393600000	141
1518393600000	70
1518393600000	93
1518393600000	371
1518393600000	885
1518393600000	911
1518393600000	1037
1518393600000	866
1518393600000	609
1518480000000	470
1518480000000	437
1518480000000	294
1518480000000	183
1518480000000	79
1518480000000	87
1518480000000	369
1518480000000	799
1518480000000	1155
1518480000000	1063
1518480000000	872
1518480000000	747
1518566400000	794
1518566400000	748
1518566400000	586
1518566400000	330
1518566400000	134
1518566400000	103
1518566400000	275
1518566400000	733
1518566400000	1190
1518566400000	1235
1518566400000	876
1518566400000	1048
1518652800000	547
1518652800000	501
1518652800000	480
1518652800000	298
1518652800000	148
1518652800000	169
1518652800000	680
1518652800000	1411
1518652800000	1473
1518652800000	936
1518652800000	704
1518652800000	930
1518739200000	537
1518739200000	455
1518739200000	377
1518739200000	281
1518739200000	186
1518739200000	198
1518739200000	667
1518739200000	1236
1518739200000	1307
1518739200000	1018
1518739200000	1238
1518739200000	839
1518825600000	402
1518825600000	299
1518825600000	341
1518825600000	227
1518825600000	153
1518825600000	137
1518825600000	388
1518825600000	665
1518825600000	543
1518825600000	221
1518825600000	246
1518825600000	542
1518912000000	277
1518912000000	473
1518912000000	398
1518912000000	213
1518912000000	124
1518912000000	141
1518912000000	297
1518912000000	595
1518912000000	539
1518912000000	226
1518912000000	82
1518912000000	56
1518998400000	51
1518998400000	213
1518998400000	212
1518998400000	141
1518998400000	72
1518998400000	77
1518998400000	264
1518998400000	578
1518998400000	568
1518998400000	404
1518998400000	187
1518998400000	168
1519084800000	348
1519084800000	280
1519084800000	248
1519084800000	151
1519084800000	87
1519084800000	106
1519084800000	380
1519084800000	926
1519084800000	1157
1519084800000	1064
1519084800000	817
1519084800000	746
1519171200000	619
1519171200000	491
1519171200000	369
1519171200000	233
1519171200000	126
1519171200000	126
1519171200000	525
1519171200000	1205
1519171200000	1474
1519171200000	965
1519171200000	696
1519171200000	755
1519257600000	424
1519257600000	313
1519257600000	420
1519257600000	259
1519257600000	133
1519257600000	138
1519257600000	458
1519257600000	863
1519257600000	1290
1519257600000	849
1519257600000	564
1519257600000	422
1519344000000	445
1519344000000	410
1519344000000	480
1519344000000	318
1519344000000	158
1519344000000	191
1519344000000	754
1519344000000	1397
1519344000000	1798
1519344000000	1240
1519344000000	1085
1519344000000	746
1519430400000	374
1519430400000	280
1519430400000	250
1519430400000	145
1519430400000	83
1519430400000	90
1519430400000	226
1519430400000	387
1519430400000	392
1519430400000	172
1519430400000	207
1519430400000	324
1519516800000	197
1519516800000	332
1519516800000	218
1519516800000	147
1519516800000	102
1519516800000	73
1519516800000	239
1519516800000	480
1519516800000	516
1519516800000	383
1519516800000	211
1519516800000	142
1519603200000	315
1519603200000	283
1519603200000	275
1519603200000	162
1519603200000	76
1519603200000	108
1519603200000	417
1519603200000	900
1519603200000	1254
1519603200000	1035
1519603200000	700
1519603200000	420
1519689600000	740
1519689600000	644
1519689600000	501
1519689600000	280
1519689600000	171
1519689600000	164
1519689600000	564
1519689600000	990
1519689600000	1155
1519689600000	773
1519689600000	636
1519689600000	992
1519776000000	339
1519776000000	389
1519776000000	327
1519776000000	177
1519776000000	79
1519776000000	123
1519776000000	320
1519776000000	420
1519776000000	428
1519776000000	335
1519776000000	260
1519776000000	102
1519862400000	24
1519862400000	85
1519862400000	36
1519862400000	18
1519862400000	5
1519862400000	7
1519862400000	10
1519862400000	27
1519862400000	51
1519862400000	90
1519862400000	35
1519862400000	22
1519948800000	15
1519948800000	14
1519948800000	5
1519948800000	3
1519948800000	5
1519948800000	2
1519948800000	5
1519948800000	30
1519948800000	20
1519948800000	16
1519948800000	12
1519948800000	13
1520035200000	14
1520035200000	10
1520035200000	9
1520035200000	3
1520035200000	2
1520035200000	2
1520035200000	5
1520035200000	11
1520035200000	17
1520035200000	12
1520035200000	14
1520035200000	6
1520121600000	5
1520121600000	4
1520121600000	5
1520121600000	1
1520121600000	1
1520121600000	7
1520121600000	14
1520121600000	11
1520121600000	9
1520121600000	17
1520121600000	6
1520208000000	9
1520208000000	2
1520208000000	3
1520208000000	4
1520208000000	5
1520208000000	7
1520208000000	8
1520208000000	5
1520208000000	12
1520208000000	5
1520294400000	9
1520294400000	5
1520294400000	6
1520294400000	4
1520294400000	1
1520294400000	5
1520294400000	19
1520294400000	29
1520294400000	29
1520294400000	20
1520294400000	10
1520380800000	8
1520380800000	3
1520380800000	6
1520380800000	4
1520380800000	1
1520380800000	2
1520380800000	2
1520380800000	12
1520380800000	6
1520380800000	9
1520467200000	2
1520467200000	2
1520467200000	5
1520467200000	16
1520467200000	12
1520467200000	17
1520467200000	5
1520467200000	1
1520553600000	2
1520553600000	3
1520553600000	5
1520553600000	1
1520553600000	1
1520553600000	1
1520553600000	1
1520553600000	1
1520553600000	3
1520553600000	6
1520553600000	4
1520640000000	1
1520640000000	2
1520640000000	1
1520640000000	1
1520640000000	3
1520640000000	1
1520640000000	2
1520726400000	1
1520726400000	1
1520726400000	1
1520726400000	1
1520726400000	1
1520726400000	1
1520726400000	1
1520726400000	1
1520812800000	1
1520812800000	2
1520812800000	2
1520812800000	2
1520812800000	6
1520812800000	4
1520812800000	2
1520812800000	1
1520899200000	5
1520899200000	2
1520899200000	2
1520899200000	1
1520899200000	2
1520899200000	1
1520899200000	2
1520899200000	2
1520985600000	1
1520985600000	1
1520985600000	1
1520985600000	1
1520985600000	1
1520985600000	3
1520985600000	2
1520985600000	1
1521072000000	5
1521072000000	1
1521072000000	13
1521072000000	3
1521072000000	2
1521158400000	1
1521158400000	2
1521158400000	1
1521158400000	1
1521244800000	1
1521244800000	1
1521331200000	1
1521331200000	1
1521331200000	1
1521331200000	1
1521331200000	1
1521417600000	1
1521417600000	1
1521417600000	1
1521417600000	1
1521417600000	2
1521417600000	5
1521417600000	1
1521504000000	2
1521504000000	1
1521504000000	1
1521504000000	2
1521504000000	1
1521590400000	1
1521590400000	1
1521590400000	1
1521590400000	1
1521590400000	1
1521590400000	1
1521676800000	1
1521676800000	1
1521676800000	3
1521676800000	1
1521676800000	1
1521763200000	3
1521763200000	2
1521763200000	1
1521763200000	2
1521763200000	6
1521763200000	5
1521763200000	6
1521763200000	1
1521849600000	1
1521849600000	1
1521849600000	1
1521849600000	1
1521849600000	1
1521936000000	1
1521936000000	1
1521936000000	1
1521936000000	2
1521936000000	3
1521936000000	2
1522022400000	1
1522022400000	2
1522022400000	1
1522022400000	1
1522022400000	5
1522022400000	1
1522022400000	1
1522022400000	1
1522108800000	3
1522108800000	7
1522108800000	3
1522108800000	2
1522108800000	1
1522108800000	2
1522108800000	5
1522108800000	2
1522195200000	1
1522195200000	5
1522195200000	1
1522195200000	1
1522195200000	2
1522195200000	1
1522195200000	3
1522195200000	1
1522195200000	3
1522281600000	2
1522281600000	2
1522281600000	1
1522281600000	1
1522281600000	3
1522281600000	2
1522281600000	1
1522368000000	1
1522368000000	1
1522368000000	1
1522454400000	2
1522454400000	1
1522454400000	1
1522454400000	2
1522540800000	1
1522540800000	2
1522540800000	1
1522540800000	1
1522627200000	2
1522627200000	1
1522627200000	1
1522627200000	3
1522627200000	2
1522627200000	1
1522713600000	1
1522713600000	3
1522713600000	3
1522713600000	4
1522713600000	1
1522800000000	1
1522800000000	1
1522800000000	1
1522800000000	2
1522800000000	1
1522800000000	1
1522800000000	1
1522886400000	1
1522886400000	1
1522886400000	1
1522886400000	1
1522886400000	2
1522886400000	2
1522886400000	1
1522972800000	1
1522972800000	1
1522972800000	1
1522972800000	1
1523059200000	1
1523059200000	1
1523059200000	1
1523145600000	1
1523145600000	1
1523232000000	1
1523232000000	2
1523232000000	2
1523232000000	1
1523318400000	1
1523318400000	1
1523318400000	1
1523318400000	1
1523404800000	20
1523404800000	1
1523404800000	2
1523404800000	2
1523404800000	1
1523404800000	1
1523491200000	1
1523491200000	1
1523491200000	2
1523491200000	2
1523577600000	1
1523577600000	2
1523577600000	1
1523664000000	1
1523750400000	1
1523750400000	1
1523750400000	1
1523836800000	2
1523836800000	1
1523836800000	1
1523836800000	1
1523836800000	1
1523836800000	1
1523923200000	2
1523923200000	2
1523923200000	2
1523923200000	6
1523923200000	2
1523923200000	2
1523923200000	4
